target_num,target_is_prime,input_string,target_str,target_factor_list,pred_str,beam_idx,log_prob,n_target_factors,pred_same_as_target,pred_factor_list,n_pred_factors,product,correct_product,correct_factorization,num_prime_factors_pred,percent_prime_factors_pred
9,False,21,>3x3.,"[3, 3]",>3x3,0,-0.0010565362172201276,2,False,"[3, 3]",2,9.0,True,True,2.0,1.0
9,False,21,>3x3.,"[3, 3]",>3x3x101,1,-7.026221752166748,2,False,"[3, 3, 17]",3,153.0,False,False,3.0,1.0
10,False,22,>2x11.,"[2, 5]",>2x11,0,-0.0009613411384634674,2,False,"[2, 5]",2,10.0,True,True,2.0,1.0
10,False,22,>2x11.,"[2, 5]",>2x3x13,1,-6.987063884735107,2,False,"[2, 3, 7]",3,42.0,False,False,3.0,1.0
15,False,33,>3x11.,"[3, 5]",>3x11,0,-0.0077404179610311985,2,False,"[3, 5]",2,15.0,True,True,2.0,1.0
15,False,33,>3x11.,"[3, 5]",>3x3x13,1,-4.907861709594727,2,False,"[3, 3, 7]",3,63.0,False,False,3.0,1.0
19,True,103,>103.,[19],>103,0,-0.00032503323745913804,1,True,[19],1,19.0,True,True,1.0,1.0
19,True,103,>103.,[19],>23x13,1,-8.321791648864746,1,False,"[11, 7]",2,77.0,False,False,2.0,1.0
21,False,111,>3x13.,"[3, 7]",>3x13,0,-0.00040610303403809667,2,False,"[3, 7]",2,21.0,True,True,2.0,1.0
21,False,111,>3x13.,"[3, 7]",>3x113,1,-8.75826358795166,2,False,"[3, 23]",2,69.0,False,False,2.0,1.0
22,False,112,>2x23.,"[2, 11]",>2x23,0,-0.0002441257529426366,2,False,"[2, 11]",2,22.0,True,True,2.0,1.0
22,False,112,>2x23.,"[2, 11]",>2x232,1,-9.21058464050293,2,False,"[2, 46]",2,92.0,False,False,1.0,0.5
29,True,131,>131.,[29],>131,0,-0.007644202560186386,1,True,[29],1,29.0,True,True,1.0,1.0
29,True,131,>131.,[29],>133,1,-6.066770076751709,1,False,[31],1,31.0,False,False,1.0,1.0
40,False,220,>2x2x2x11.,"[2, 2, 2, 5]",>2x2x2x11,0,-0.0011814698809757829,4,False,"[2, 2, 2, 5]",4,40.0,True,True,4.0,1.0
40,False,220,>2x2x2x11.,"[2, 2, 2, 5]",>2x2x2x3x13,1,-6.83621883392334,4,False,"[2, 2, 2, 3, 7]",5,168.0,False,False,5.0,1.0
54,False,312,>2x3x3x3.,"[2, 3, 3, 3]",>2x3x3x3,0,-0.001265603001229465,4,False,"[2, 3, 3, 3]",4,54.0,True,True,4.0,1.0
54,False,312,>2x3x3x3.,"[2, 3, 3, 3]",>2x3x11x13,1,-7.156887531280518,4,False,"[2, 3, 5, 7]",4,210.0,False,False,4.0,1.0
68,False,1010,>2x2x101.,"[2, 2, 17]",>2x2x101,0,-0.00018250220455229282,3,False,"[2, 2, 17]",3,68.0,True,True,3.0,1.0
68,False,1010,>2x2x101.,"[2, 2, 17]",>2x2x1012,1,-9.210522651672363,3,False,"[2, 2, 70]",3,280.0,False,False,2.0,0.6666666666666666
70,False,1012,>2x11x13.,"[2, 5, 7]",>2x11x13,0,-0.1960989236831665,3,False,"[2, 5, 7]",3,70.0,True,True,3.0,1.0
70,False,1012,>2x11x13.,"[2, 5, 7]",>2x23x3,1,-2.5512800216674805,3,False,"[2, 11, 3]",3,66.0,False,False,3.0,1.0
72,False,1020,>2x2x2x3x3.,"[2, 2, 2, 3, 3]",>2x2x2x3x3,0,-0.00010049228876596317,5,False,"[2, 2, 2, 3, 3]",5,72.0,True,True,5.0,1.0
72,False,1020,>2x2x2x3x3.,"[2, 2, 2, 3, 3]",>2x2x2,1,-10.340508460998535,5,False,"[2, 2, 2]",3,8.0,False,False,3.0,1.0
74,False,1022,>2x211.,"[2, 37]",>2x211,0,-4.9351998313795775e-05,2,False,"[2, 37]",2,74.0,True,True,2.0,1.0
74,False,1022,>2x211.,"[2, 37]",>2x21,1,-10.309138298034668,2,False,"[2, 9]",2,18.0,False,False,1.0,0.5
91,False,1123,>13x31.,"[7, 13]",>13x31,0,-0.00020002078963443637,2,False,"[7, 13]",2,91.0,True,True,2.0,1.0
